edge1,edge2,anisotropy,dx,diffcoef,ltransition,htransition
2673.0, 2823.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2673.0, 3268.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2673.0, 3313.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2673.0, 4109.0, 0.40701, 0.59087, 1.0, 0.0, 0.0
2673.0, 4544.0, 0.38553, 0.55828, 1.0, 0.0, 0.0
2673.0, 4754.0, 0.25295, 0.77641, 1.0, 0.0, 0.0
2674.0, 2781.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2674.0, 2782.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2674.0, 2823.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2674.0, 3377.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2674.0, 4109.0, 0.37030, 0.57339, 1.0, 0.0, 0.0
2674.0, 4369.0, 0.39634, 0.56749, 1.0, 0.0, 0.0
2674.0, 4596.0, 0.26256, 0.78064, 1.0, 0.0, 0.0
2675.0, 2676.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2675.0, 2824.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2675.0, 2829.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2675.0, 3660.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2675.0, 4487.0, 0.25725, 0.56066, 1.0, 0.0, 0.0
2675.0, 4715.0, 0.25307, 0.56805, 1.0, 0.0, 0.0
2676.0, 2824.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2676.0, 2825.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2676.0, 2826.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2676.0, 3360.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2676.0, 4201.0, 0.25000, 0.60568, 1.0, 0.0, 0.0
2676.0, 4202.0, 0.41559, 0.60085, 1.0, 0.0, 0.0
2676.0, 4487.0, 0.62310, 0.78705, 1.0, 0.0, 0.0
2676.0, 4715.0, 0.55062, 0.73235, 1.0, 0.0, 0.0
2677.0, 2678.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2677.0, 2814.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2677.0, 2815.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2677.0, 3595.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2677.0, 4380.0, 0.25000, 0.75094, 1.0, 0.0, 0.0
2677.0, 4632.0, 0.56489, 0.77792, 1.0, 0.0, 0.0
2677.0, 4914.0, 0.25365, 0.53458, 1.0, 0.0, 0.0
2678.0, 2679.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2678.0, 2680.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2678.0, 2713.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2678.0, 3595.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2678.0, 4077.0, 0.39184, 0.57487, 1.0, 0.0, 0.0
2678.0, 4380.0, 0.39616, 0.56631, 1.0, 0.0, 0.0
2678.0, 4914.0, 0.32008, 0.69592, 1.0, 0.0, 0.0
2679.0, 2680.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2679.0, 2681.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2679.0, 3557.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
2679.0, 3622.0, 0.43750, 0.50000, 1.0, 0.0, 0.0
2679.0, 4077.0, 0.39184, 0.57487, 1.0, 0.0, 0.0
2679.0, 4520.0, 0.43353, 0.61805, 1.0, 0.0, 0.0
2679.0, 4706.0, 0.26175, 0.78091, 1.0, 0.0, 0.0
2680.0, 2681.0, 1.00000, 0.50000, 1.0, 0.0, 0.0
