vertices,celtype,loc_x,loc_y,loc_z,state,tcounter
14646.0, 1.0, 73.7, 28.4, 142.3, 5.0, 1.0
14647.0, 1.0, 151.0, 80.6, 165.7, 5.0, 1.0
14648.0, 1.0, 20.3, 186.2, 49.5, 5.0, 1.0
14649.0, 1.0, 184.9, 192.9, 121.0, 5.0, 1.0
14650.0, 1.0, 147.5, 97.1, 152.0, 5.0, 1.0
14651.0, 1.0, 93.0, 161.1, 54.9, 5.0, 1.0
14652.0, 1.0, 186.0, 184.6, 139.7, 5.0, 1.0
14653.0, 1.0, 147.7, 55.7, 108.7, 5.0, 1.0
14654.0, 1.0, 86.6, 136.3, 105.9, 5.0, 1.0
14655.0, 1.0, 124.3, 61.3, 156.5, 5.0, 1.0
14656.0, 1.0, 157.8, 89.8, 170.1, 5.0, 1.0
14657.0, 1.0, 221.5, 133.5, 81.2, 5.0, 1.0
14658.0, 1.0, 80.5, 186.9, 85.4, 5.0, 1.0
14659.0, 1.0, 85.1, 141.4, 107.1, 5.0, 1.0
14660.0, 1.0, 79.4, 143.3, 102.8, 5.0, 1.0
14661.0, 1.0, 176.5, 154.9, 149.6, 5.0, 1.0
14662.0, 1.0, 79.8, 115.0, 223.1, 5.0, 1.0
14663.0, 1.0, 203.9, 118.2, 48.2, 5.0, 1.0
14664.0, 1.0, 188.5, 113.4, 156.0, 5.0, 1.0
14665.0, 1.0, 126.7, 67.8, 135.9, 5.0, 1.0
14666.0, 1.0, 92.9, 162.5, 44.0, 5.0, 1.0
14667.0, 1.0, 94.7, 153.7, 47.5, 5.0, 1.0
14668.0, 1.0, 95.4, 149.3, 44.1, 5.0, 1.0
14669.0, 1.0, 190.8, 171.9, 121.7, 5.0, 1.0
14670.0, 1.0, 16.2, 87.5, 86.9, 5.0, 1.0
14671.0, 1.0, 137.4, 114.4, 236.1, 5.0, 1.0
14672.0, 1.0, 162.2, 64.2, 86.0, 5.0, 1.0
14673.0, 1.0, 91.6, 135.8, 50.7, 5.0, 1.0
14674.0, 1.0, 75.6, 141.3, 117.7, 5.0, 1.0
14675.0, 1.0, 158.5, 95.1, 144.4, 5.0, 1.0
14676.0, 1.0, 192.3, 156.3, 161.5, 5.0, 1.0
14677.0, 1.0, 206.1, 111.4, 138.9, 5.0, 1.0
14678.0, 1.0, 160.8, 99.2, 128.7, 5.0, 1.0
14679.0, 1.0, 217.2, 114.8, 91.3, 5.0, 1.0
14680.0, 1.0, 130.5, 67.4, 101.7, 5.0, 1.0
14681.0, 1.0, 190.2, 83.1, 67.7, 5.0, 1.0
14682.0, 1.0, 163.4, 71.6, 64.0, 5.0, 1.0
14683.0, 1.0, 192.9, 194.0, 93.3, 5.0, 1.0
14684.0, 1.0, 85.1, 110.2, 109.3, 5.0, 1.0
14685.0, 1.0, 20.2, 78.6, 80.5, 5.0, 1.0
14686.0, 1.0, 97.5, 207.8, 86.1, 5.0, 1.0
14687.0, 1.0, 154.2, 102.1, 132.1, 5.0, 1.0
14688.0, 1.0, 91.6, 133.4, 80.5, 5.0, 1.0
14689.0, 1.0, 90.4, 138.8, 78.8, 5.0, 1.0
14690.0, 1.0, 126.7, 202.7, 129.0, 5.0, 1.0
14691.0, 1.0, 96.7, 138.5, 40.0, 5.0, 1.0
14692.0, 1.0, 102.9, 198.8, 54.2, 5.0, 1.0
14693.0, 1.0, 172.8, 107.2, 180.6, 5.0, 1.0
14694.0, 1.0, 131.2, 68.7, 228.1, 5.0, 1.0
14695.0, 1.0, 90.5, 103.7, 166.5, 5.0, 1.0
14696.0, 1.0, 76.9, 38.4, 164.0, 5.0, 1.0
14697.0, 1.0, 99.3, 112.6, 50.7, 5.0, 1.0
14698.0, 1.0, 189.3, 158.6, 170.9, 5.0, 1.0
14699.0, 1.0, 94.4, 131.5, 108.9, 5.0, 1.0
14700.0, 1.0, 172.8, 194.9, 106.6, 5.0, 1.0
14701.0, 1.0, 159.9, 167.4, 168.8, 5.0, 1.0
14702.0, 1.0, 72.1, 135.2, 155.4, 5.0, 1.0
14703.0, 1.0, 87.8, 155.2, 187.1, 5.0, 1.0
14704.0, 1.0, 158.0, 176.6, 137.1, 5.0, 1.0
14705.0, 1.0, 104.1, 215.6, 110.9, 5.0, 1.0
14706.0, 1.0, 138.3, 59.6, 137.0, 5.0, 1.0
14707.0, 1.0, 81.5, 168.4, 45.6, 5.0, 1.0
14708.0, 1.0, 70.8, 142.2, 148.9, 5.0, 1.0
14709.0, 1.0, 91.8, 126.6, 75.2, 5.0, 1.0
14710.0, 1.0, 81.2, 9.2, 78.3, 5.0, 1.0
14711.0, 1.0, 114.0, 72.3, 230.3, 5.0, 1.0
14712.0, 1.0, 209.6, 176.3, 103.9, 5.0, 1.0
14713.0, 1.0, 213.1, 168.1, 108.7, 5.0, 1.0
14714.0, 1.0, 92.9, 149.7, 82.1, 5.0, 1.0
14715.0, 1.0, 194.4, 103.5, 87.9, 5.0, 1.0
14716.0, 1.0, 121.4, 41.2, 132.2, 5.0, 1.0
14717.0, 1.0, 82.0, 106.6, 115.0, 5.0, 1.0
14718.0, 1.0, 122.7, 217.9, 46.9, 5.0, 1.0
14719.0, 1.0, 142.5, 72.6, 176.6, 5.0, 1.0
14720.0, 1.0, 83.3, 154.9, 118.4, 5.0, 1.0
14721.0, 1.0, 192.3, 142.1, 161.2, 5.0, 1.0
14722.0, 1.0, 118.5, 37.8, 107.8, 5.0, 1.0
14723.0, 1.0, 85.5, 174.3, 101.2, 5.0, 1.0
14724.0, 1.0, 76.1, 130.0, 107.9, 5.0, 1.0
14725.0, 1.0, 114.5, 73.4, 146.0, 5.0, 1.0
14726.0, 1.0, 101.1, 40.6, 159.4, 5.0, 1.0
14727.0, 1.0, 112.4, 59.2, 70.0, 5.0, 1.0
14728.0, 1.0, 67.3, 9.0, 83.7, 5.0, 1.0
14729.0, 1.0, 137.1, 131.3, 229.4, 5.0, 1.0
14730.0, 1.0, 102.7, 121.5, 80.3, 5.0, 1.0
14731.0, 1.0, 207.1, 127.1, 51.4, 5.0, 1.0
14732.0, 1.0, 152.7, 87.6, 199.1, 5.0, 1.0
14733.0, 1.0, 156.4, 93.8, 194.8, 5.0, 1.0
14734.0, 1.0, 123.5, 62.3, 124.2, 5.0, 1.0
14735.0, 1.0, 179.2, 105.4, 189.6, 5.0, 1.0
14736.0, 1.0, 171.8, 77.1, 126.1, 5.0, 1.0
14737.0, 1.0, 203.7, 121.1, 62.3, 5.0, 1.0
14738.0, 1.0, 116.7, 58.4, 196.3, 5.0, 1.0
14739.0, 1.0, 220.0, 130.4, 95.2, 5.0, 1.0
14740.0, 1.0, 158.1, 103.1, 224.7, 5.0, 1.0
14741.0, 1.0, 210.0, 130.9, 63.7, 5.0, 1.0
14742.0, 1.0, 152.0, 80.2, 165.6, 5.0, 1.0
14743.0, 1.0, 132.0, 58.3, 128.0, 5.0, 1.0
14744.0, 1.0, 118.5, 76.0, 113.4, 5.0, 1.0
14745.0, 1.0, 173.3, 109.7, 205.0, 5.0, 1.0
14746.0, 1.0, 119.4, 166.5, 205.5, 5.0, 1.0
14747.0, 1.0, 131.2, 64.5, 217.4, 5.0, 1.0
14748.0, 1.0, 125.4, 55.4, 179.8, 5.0, 1.0
14749.0, 1.0, 79.0, 40.5, 171.2, 5.0, 1.0
14750.0, 1.0, 133.5, 205.4, 112.8, 5.0, 1.0
14751.0, 1.0, 75.0, 104.3, 158.3, 5.0, 1.0
14752.0, 1.0, 147.2, 117.6, 226.0, 5.0, 1.0
14753.0, 1.0, 86.4, 176.1, 143.2, 5.0, 1.0
14754.0, 1.0, 119.3, 72.1, 139.9, 5.0, 1.0
14755.0, 1.0, 116.9, 192.4, 151.8, 5.0, 1.0
14756.0, 1.0, 133.1, 79.9, 241.3, 5.0, 1.0
14757.0, 1.0, 168.7, 206.5, 38.0, 5.0, 1.0
14758.0, 1.0, 218.9, 156.5, 105.8, 5.0, 1.0
14759.0, 1.0, 175.2, 94.9, 139.3, 5.0, 1.0
14760.0, 1.0, 171.3, 96.9, 135.9, 5.0, 1.0
14761.0, 1.0, 151.0, 82.8, 179.3, 5.0, 1.0
14762.0, 1.0, 107.8, 141.1, 236.7, 5.0, 1.0
14763.0, 1.0, 93.0, 101.1, 151.9, 5.0, 1.0
14764.0, 1.0, 126.8, 68.6, 188.0, 5.0, 1.0
14765.0, 1.0, 136.6, 211.0, 69.1, 5.0, 1.0
14766.0, 1.0, 101.2, 140.8, 32.8, 5.0, 1.0
14767.0, 1.0, 192.9, 118.3, 117.2, 5.0, 1.0
14768.0, 1.0, 112.8, 71.5, 199.1, 5.0, 1.0
14769.0, 1.0, 136.2, 61.3, 132.0, 5.0, 1.0
14770.0, 1.0, 186.4, 112.5, 149.7, 5.0, 1.0
14771.0, 1.0, 158.7, 101.2, 134.4, 5.0, 1.0
14772.0, 1.0, 11.0, 110.4, 98.9, 5.0, 1.0
14773.0, 1.0, 15.7, 95.9, 144.8, 5.0, 1.0
14774.0, 1.0, 141.0, 125.3, 230.1, 5.0, 1.0
14775.0, 1.0, 158.4, 64.1, 131.0, 5.0, 1.0
14776.0, 1.0, 106.2, 108.2, 90.6, 5.0, 1.0
14777.0, 1.0, 116.9, 66.2, 109.6, 5.0, 1.0
14778.0, 1.0, 93.0, 155.4, 37.1, 5.0, 1.0
14779.0, 1.0, 160.8, 78.0, 54.4, 5.0, 1.0
14780.0, 1.0, 118.8, 70.1, 211.4, 5.0, 1.0
14781.0, 1.0, 187.0, 88.4, 145.8, 5.0, 1.0
14782.0, 1.0, 80.7, 146.0, 130.0, 5.0, 1.0
14783.0, 1.0, 139.6, 72.5, 154.2, 5.0, 1.0
14784.0, 1.0, 32.3, 181.1, 32.0, 5.0, 1.0
14785.0, 1.0, 107.9, 50.1, 184.2, 5.0, 1.0
14786.0, 1.0, 83.9, 188.7, 95.7, 5.0, 1.0
14787.0, 1.0, 151.2, 68.9, 131.7, 5.0, 1.0
14788.0, 1.0, 166.7, 68.6, 124.1, 5.0, 1.0
14789.0, 1.0, 175.0, 107.4, 155.1, 5.0, 1.0
14790.0, 1.0, 90.2, 83.5, 231.7, 5.0, 1.0
14791.0, 1.0, 126.0, 46.7, 147.5, 5.0, 1.0
14792.0, 1.0, 57.1, 36.6, 64.7, 5.0, 1.0
14793.0, 1.0, 181.4, 97.5, 176.0, 5.0, 1.0
14794.0, 1.0, 137.2, 142.2, 221.5, 5.0, 1.0
14795.0, 1.0, 73.2, 171.7, 130.1, 5.0, 1.0
14796.0, 1.0, 153.1, 74.2, 163.4, 5.0, 1.0
14797.0, 1.0, 107.2, 99.8, 98.4, 5.0, 1.0
14798.0, 1.0, 173.1, 81.2, 102.6, 5.0, 1.0
14799.0, 1.0, 86.5, 158.5, 103.6, 5.0, 1.0
14800.0, 1.0, 97.1, 93.1, 141.9, 5.0, 1.0
14801.0, 1.0, 142.1, 66.0, 207.9, 5.0, 1.0
14802.0, 1.0, 150.1, 97.0, 156.9, 5.0, 1.0
14803.0, 1.0, 102.0, 128.6, 56.3, 5.0, 1.0
14804.0, 1.0, 208.0, 128.0, 73.6, 5.0, 1.0
14805.0, 1.0, 171.6, 90.4, 159.2, 5.0, 1.0
14806.0, 1.0, 88.5, 98.9, 101.8, 5.0, 1.0
14807.0, 1.0, 159.3, 162.1, 190.5, 5.0, 1.0
14808.0, 1.0, 90.4, 121.0, 67.7, 5.0, 1.0
14809.0, 1.0, 128.2, 154.3, 219.6, 5.0, 1.0
14810.0, 1.0, 188.5, 99.7, 102.3, 5.0, 1.0
14811.0, 1.0, 165.6, 189.2, 151.9, 5.0, 1.0
14812.0, 1.0, 191.4, 103.1, 47.1, 5.0, 1.0
14813.0, 1.0, 148.2, 214.5, 70.9, 5.0, 1.0
14814.0, 1.0, 139.7, 110.8, 107.9, 5.0, 1.0
14815.0, 1.0, 94.4, 158.7, 194.8, 5.0, 1.0
14816.0, 1.0, 107.2, 211.9, 62.1, 5.0, 1.0
14817.0, 1.0, 134.8, 203.4, 120.2, 5.0, 1.0
14818.0, 1.0, 142.5, 208.1, 124.4, 5.0, 1.0
14819.0, 1.0, 209.5, 102.4, 82.2, 5.0, 1.0
14820.0, 1.0, 130.3, 69.2, 164.4, 5.0, 1.0
14821.0, 1.0, 192.2, 163.5, 148.8, 5.0, 1.0
14822.0, 1.0, 165.7, 178.0, 139.7, 5.0, 1.0
14823.0, 1.0, 81.0, 159.6, 79.3, 5.0, 1.0
14824.0, 1.0, 71.2, 149.2, 142.3, 5.0, 1.0
14825.0, 1.0, 171.9, 201.7, 120.6, 5.0, 1.0
14826.0, 1.0, 94.6, 178.7, 56.4, 5.0, 1.0
14827.0, 1.0, 96.1, 113.4, 56.0, 5.0, 1.0
14828.0, 1.0, 164.3, 71.4, 163.9, 5.0, 1.0
14829.0, 1.0, 174.8, 170.1, 127.3, 5.0, 1.0
14830.0, 1.0, 159.4, 216.9, 54.6, 5.0, 1.0
14831.0, 1.0, 154.4, 209.0, 58.8, 5.0, 1.0
14832.0, 1.0, 148.2, 127.5, 218.3, 5.0, 1.0
14833.0, 1.0, 194.9, 104.7, 115.0, 5.0, 1.0
14834.0, 1.0, 140.2, 70.7, 187.7, 5.0, 1.0
14835.0, 1.0, 114.2, 84.6, 133.8, 5.0, 1.0
14836.0, 1.0, 148.2, 66.4, 197.2, 5.0, 1.0
14837.0, 1.0, 78.7, 29.6, 143.7, 5.0, 1.0
14838.0, 1.0, 80.8, 157.3, 195.5, 5.0, 1.0
14839.0, 1.0, 78.0, 125.9, 102.8, 5.0, 1.0
14840.0, 1.0, 213.0, 115.4, 58.9, 5.0, 1.0
14841.0, 1.0, 125.7, 69.6, 121.0, 5.0, 1.0
14842.0, 1.0, 140.4, 109.0, 231.0, 5.0, 1.0
14843.0, 1.0, 219.6, 153.9, 94.5, 5.0, 1.0
14844.0, 1.0, 94.1, 186.7, 115.2, 5.0, 1.0
14845.0, 1.0, 213.7, 114.1, 119.8, 5.0, 1.0
14846.0, 1.0, 91.2, 132.3, 215.7, 5.0, 1.0
14847.0, 1.0, 136.5, 93.4, 244.0, 5.0, 1.0
14848.0, 1.0, 208.7, 154.2, 150.5, 5.0, 1.0
14849.0, 1.0, 76.9, 135.7, 97.9, 5.0, 1.0
14850.0, 1.0, 110.0, 49.2, 178.8, 5.0, 1.0
14851.0, 1.0, 91.7, 178.4, 155.5, 5.0, 1.0
14852.0, 1.0, 110.9, 51.6, 70.6, 5.0, 1.0
14853.0, 1.0, 67.7, 9.6, 90.2, 5.0, 1.0
14854.0, 1.0, 205.2, 164.6, 93.6, 5.0, 1.0
14855.0, 1.0, 98.3, 83.9, 217.8, 5.0, 1.0
14856.0, 1.0, 71.0, 147.2, 122.1, 5.0, 1.0
14857.0, 1.0, 80.5, 142.3, 174.8, 5.0, 1.0
14858.0, 1.0, 127.7, 69.8, 179.8, 5.0, 1.0
14859.0, 1.0, 165.7, 183.2, 164.1, 5.0, 1.0
14860.0, 1.0, 175.0, 97.7, 166.5, 5.0, 1.0
14861.0, 1.0, 174.9, 101.4, 168.4, 5.0, 1.0
14862.0, 1.0, 96.9, 146.8, 48.0, 5.0, 1.0
14863.0, 1.0, 144.7, 105.2, 124.9, 5.0, 1.0
14864.0, 1.0, 114.2, 53.8, 76.6, 5.0, 1.0
14865.0, 1.0, 93.1, 160.0, 66.6, 5.0, 1.0
14866.0, 1.0, 196.4, 85.4, 101.4, 5.0, 1.0
14867.0, 1.0, 85.4, 146.9, 186.4, 5.0, 1.0
14868.0, 1.0, 79.7, 147.8, 142.0, 5.0, 1.0
14869.0, 1.0, 205.3, 163.4, 85.0, 5.0, 1.0
14870.0, 1.0, 168.5, 107.8, 184.2, 5.0, 1.0
14871.0, 1.0, 141.6, 97.8, 137.5, 5.0, 1.0
14872.0, 1.0, 164.3, 186.2, 113.5, 5.0, 1.0
14873.0, 1.0, 155.8, 72.7, 138.8, 5.0, 1.0
14874.0, 1.0, 219.1, 121.6, 83.8, 5.0, 1.0
14875.0, 1.0, 115.4, 79.2, 102.6, 5.0, 1.0
14876.0, 1.0, 150.1, 83.2, 213.6, 5.0, 1.0
14877.0, 1.0, 122.2, 217.8, 41.3, 5.0, 1.0
14878.0, 1.0, 112.0, 215.2, 45.5, 5.0, 1.0
14879.0, 1.0, 156.9, 170.2, 103.4, 5.0, 1.0
14880.0, 1.0, 77.8, 13.8, 111.2, 5.0, 1.0
14881.0, 1.0, 196.3, 169.0, 109.9, 5.0, 1.0
14882.0, 1.0, 169.1, 178.3, 93.3, 5.0, 1.0
14883.0, 1.0, 134.0, 123.4, 237.2, 5.0, 1.0
14884.0, 1.0, 143.4, 212.5, 82.0, 5.0, 1.0
14885.0, 1.0, 158.7, 137.1, 207.3, 5.0, 1.0
14886.0, 1.0, 79.2, 150.9, 70.4, 5.0, 1.0
14887.0, 1.0, 149.5, 179.5, 165.0, 5.0, 1.0
14888.0, 1.0, 93.5, 184.0, 50.2, 5.0, 1.0
14889.0, 1.0, 196.1, 109.4, 126.6, 5.0, 1.0
14890.0, 1.0, 92.8, 109.2, 76.6, 5.0, 1.0
14891.0, 1.0, 150.1, 217.6, 46.5, 5.0, 1.0
14892.0, 1.0, 149.5, 194.6, 121.3, 5.0, 1.0
14893.0, 1.0, 92.1, 166.2, 46.0, 5.0, 1.0
14894.0, 1.0, 93.3, 165.0, 51.8, 5.0, 1.0
14895.0, 1.0, 108.7, 96.9, 76.6, 5.0, 1.0
14896.0, 1.0, 14.8, 86.9, 99.6, 5.0, 1.0
14897.0, 1.0, 107.0, 132.5, 34.4, 5.0, 1.0
14898.0, 1.0, 97.2, 130.1, 100.3, 5.0, 1.0
14899.0, 1.0, 98.3, 124.5, 101.3, 5.0, 1.0
14900.0, 1.0, 97.5, 130.1, 233.0, 5.0, 1.0
14901.0, 1.0, 87.5, 190.6, 71.8, 5.0, 1.0
14902.0, 1.0, 76.2, 10.1, 101.6, 5.0, 1.0
14903.0, 1.0, 164.2, 105.5, 190.4, 5.0, 1.0
14904.0, 1.0, 80.2, 145.5, 153.8, 5.0, 1.0
14905.0, 1.0, 165.2, 191.9, 105.0, 5.0, 1.0
14906.0, 1.0, 121.2, 86.0, 58.6, 5.0, 1.0
14907.0, 1.0, 174.3, 186.8, 106.0, 5.0, 1.0
14908.0, 1.0, 75.0, 141.6, 186.6, 5.0, 1.0
14909.0, 1.0, 153.6, 88.7, 210.3, 5.0, 1.0
14910.0, 1.0, 81.5, 154.0, 62.6, 5.0, 1.0
14911.0, 1.0, 164.7, 160.9, 171.7, 5.0, 1.0
14912.0, 1.0, 149.5, 192.0, 143.8, 5.0, 1.0
14913.0, 1.0, 197.4, 90.7, 124.0, 5.0, 1.0
14914.0, 1.0, 163.5, 115.3, 219.5, 5.0, 1.0
14915.0, 1.0, 121.2, 61.2, 137.9, 5.0, 1.0
14916.0, 1.0, 93.7, 154.1, 31.9, 5.0, 1.0
14917.0, 1.0, 160.5, 190.5, 118.0, 5.0, 1.0
14918.0, 1.0, 90.3, 135.3, 114.9, 5.0, 1.0
14919.0, 1.0, 148.1, 73.0, 148.1, 5.0, 1.0
14920.0, 1.0, 161.7, 85.5, 165.0, 5.0, 1.0
14921.0, 1.0, 97.9, 119.7, 238.9, 5.0, 1.0
14922.0, 1.0, 30.9, 76.0, 76.1, 5.0, 1.0
14923.0, 1.0, 87.1, 145.6, 197.6, 5.0, 1.0
14924.0, 1.0, 188.6, 122.5, 177.9, 5.0, 1.0
14925.0, 1.0, 154.0, 85.8, 166.9, 5.0, 1.0
14926.0, 1.0, 86.5, 129.0, 67.1, 5.0, 1.0
14927.0, 1.0, 76.5, 160.6, 178.9, 5.0, 1.0
14928.0, 1.0, 91.0, 142.2, 100.0, 5.0, 1.0
14929.0, 1.0, 206.3, 105.3, 131.5, 5.0, 1.0
14930.0, 1.0, 141.8, 210.5, 93.4, 5.0, 1.0
14931.0, 1.0, 124.3, 71.3, 85.6, 5.0, 1.0
14932.0, 1.0, 138.4, 52.7, 123.1, 5.0, 1.0
14933.0, 1.0, 101.5, 125.7, 70.7, 5.0, 1.0
14934.0, 1.0, 75.8, 139.4, 194.3, 5.0, 1.0
14935.0, 1.0, 70.1, 9.3, 96.6, 5.0, 1.0
14936.0, 1.0, 99.9, 192.4, 114.1, 5.0, 1.0
14937.0, 1.0, 140.2, 66.1, 115.5, 5.0, 1.0
14938.0, 1.0, 213.3, 135.4, 140.2, 5.0, 1.0
14939.0, 1.0, 200.2, 159.3, 162.1, 5.0, 1.0
14940.0, 1.0, 149.0, 205.8, 47.6, 5.0, 1.0
14941.0, 1.0, 97.2, 144.7, 62.4, 5.0, 1.0
14942.0, 1.0, 150.8, 80.1, 167.1, 5.0, 1.0
14943.0, 1.0, 84.8, 171.4, 117.2, 5.0, 1.0
14944.0, 1.0, 159.8, 137.8, 223.8, 5.0, 1.0
14945.0, 1.0, 147.1, 171.8, 179.4, 5.0, 1.0
14946.0, 1.0, 95.3, 151.9, 61.1, 5.0, 1.0
14947.0, 1.0, 126.2, 99.5, 248.9, 5.0, 1.0
14948.0, 1.0, 71.0, 152.7, 174.7, 5.0, 1.0
14949.0, 1.0, 88.1, 81.1, 182.7, 5.0, 1.0
14950.0, 1.0, 160.4, 128.3, 213.5, 5.0, 1.0
14951.0, 1.0, 122.8, 57.9, 131.7, 5.0, 1.0
14952.0, 1.0, 205.5, 134.7, 88.6, 5.0, 1.0
14953.0, 1.0, 82.0, 101.4, 215.1, 5.0, 1.0
14954.0, 1.0, 158.0, 100.1, 126.2, 5.0, 1.0
14955.0, 1.0, 72.1, 128.6, 146.7, 5.0, 1.0
14956.0, 1.0, 195.7, 172.0, 98.7, 5.0, 1.0
14957.0, 1.0, 76.1, 123.0, 204.8, 5.0, 1.0
14958.0, 1.0, 127.8, 71.0, 216.9, 5.0, 1.0
14959.0, 1.0, 141.1, 54.4, 141.1, 5.0, 1.0
14960.0, 1.0, 209.8, 148.5, 151.4, 5.0, 1.0
14961.0, 1.0, 184.5, 83.2, 139.5, 5.0, 1.0
14962.0, 1.0, 94.9, 166.8, 185.0, 5.0, 1.0
14963.0, 1.0, 150.5, 72.7, 169.2, 5.0, 1.0
14964.0, 1.0, 148.9, 78.7, 194.9, 5.0, 1.0
14965.0, 1.0, 131.2, 209.1, 89.8, 5.0, 1.0
14966.0, 1.0, 149.0, 83.7, 165.8, 5.0, 1.0
14967.0, 1.0, 161.3, 166.4, 154.1, 5.0, 1.0
14968.0, 1.0, 95.6, 122.8, 73.4, 5.0, 1.0
14969.0, 1.0, 109.8, 191.3, 146.7, 5.0, 1.0
14970.0, 1.0, 157.7, 95.8, 211.1, 5.0, 1.0
14971.0, 1.0, 160.5, 86.1, 212.5, 5.0, 1.0
14972.0, 1.0, 120.6, 47.1, 151.9, 5.0, 1.0
14973.0, 1.0, 199.4, 150.7, 153.3, 5.0, 1.0
14974.0, 1.0, 70.5, 159.2, 156.0, 5.0, 1.0
14975.0, 1.0, 155.5, 92.2, 220.1, 5.0, 1.0
14976.0, 1.0, 92.7, 127.1, 86.0, 5.0, 1.0
14977.0, 1.0, 97.5, 85.7, 189.9, 5.0, 1.0
14978.0, 1.0, 91.1, 6.9, 84.3, 5.0, 1.0
14979.0, 1.0, 94.9, 8.5, 82.8, 5.0, 1.0
14980.0, 1.0, 192.7, 83.7, 117.2, 5.0, 1.0
14981.0, 1.0, 195.0, 103.3, 103.8, 5.0, 1.0
14982.0, 1.0, 73.6, 31.1, 147.2, 5.0, 1.0
14983.0, 1.0, 97.3, 134.3, 219.5, 5.0, 1.0
14984.0, 1.0, 146.1, 108.7, 231.6, 5.0, 1.0
14985.0, 1.0, 92.0, 95.5, 215.4, 5.0, 1.0
14986.0, 1.0, 86.7, 148.9, 107.1, 5.0, 1.0
14987.0, 1.0, 80.2, 154.9, 102.4, 5.0, 1.0
14988.0, 1.0, 35.9, 153.0, 40.6, 5.0, 1.0
14989.0, 1.0, 170.0, 85.4, 140.1, 5.0, 1.0
14990.0, 1.0, 135.5, 68.8, 201.0, 5.0, 1.0
14991.0, 1.0, 96.9, 171.1, 178.0, 5.0, 1.0
14992.0, 1.0, 75.7, 176.3, 136.1, 5.0, 1.0
14993.0, 1.0, 90.9, 135.0, 89.0, 5.0, 1.0
14994.0, 1.0, 86.9, 14.7, 111.2, 5.0, 1.0
14995.0, 1.0, 174.3, 86.2, 182.3, 5.0, 1.0
14996.0, 1.0, 72.4, 135.6, 137.9, 5.0, 1.0
14997.0, 1.0, 87.7, 162.6, 52.1, 5.0, 1.0
14998.0, 1.0, 118.7, 54.4, 146.0, 5.0, 1.0
14999.0, 1.0, 78.5, 120.9, 211.5, 5.0, 1.0
15000.0, 1.0, 175.5, 84.5, 124.7, 5.0, 1.0
15001.0, 1.0, 89.2, 202.2, 72.3, 5.0, 1.0
15002.0, 1.0, 98.8, 35.1, 145.0, 5.0, 1.0
15003.0, 1.0, 95.3, 116.6, 224.4, 5.0, 1.0
15004.0, 1.0, 202.3, 159.0, 117.7, 5.0, 1.0
15005.0, 1.0, 110.6, 61.8, 159.4, 5.0, 1.0
15006.0, 1.0, 131.4, 52.9, 94.1, 5.0, 1.0
15007.0, 1.0, 140.2, 87.6, 141.8, 5.0, 1.0
15008.0, 1.0, 187.5, 133.2, 176.0, 5.0, 1.0
15009.0, 1.0, 154.8, 93.8, 139.3, 5.0, 1.0
15010.0, 1.0, 187.8, 140.7, 168.2, 5.0, 1.0
15011.0, 1.0, 207.8, 98.0, 105.0, 5.0, 1.0
15012.0, 1.0, 91.5, 130.4, 98.8, 5.0, 1.0
15013.0, 1.0, 165.7, 82.6, 161.4, 5.0, 1.0
15014.0, 1.0, 99.3, 51.8, 196.8, 5.0, 1.0
15015.0, 1.0, 213.9, 121.6, 71.4, 5.0, 1.0
15016.0, 1.0, 26.5, 61.3, 77.9, 5.0, 1.0
15017.0, 1.0, 116.4, 202.4, 110.7, 5.0, 1.0
15018.0, 1.0, 85.3, 143.9, 97.5, 5.0, 1.0
15019.0, 1.0, 104.4, 210.3, 93.3, 5.0, 1.0
15020.0, 1.0, 47.5, 45.5, 65.1, 5.0, 1.0
15021.0, 1.0, 144.6, 65.1, 99.0, 5.0, 1.0
15022.0, 1.0, 154.6, 120.9, 231.6, 5.0, 1.0
15023.0, 1.0, 38.5, 76.7, 59.6, 5.0, 1.0
15024.0, 1.0, 163.1, 99.1, 129.2, 5.0, 1.0
15025.0, 1.0, 171.8, 106.3, 156.7, 5.0, 1.0
15026.0, 1.0, 63.0, 41.7, 168.2, 5.0, 1.0
15027.0, 1.0, 155.1, 172.8, 111.2, 5.0, 1.0
15028.0, 1.0, 165.7, 176.3, 104.8, 5.0, 1.0
15029.0, 1.0, 84.2, 98.2, 127.5, 5.0, 1.0
15030.0, 1.0, 103.1, 95.6, 242.6, 5.0, 1.0
15031.0, 1.0, 183.8, 94.1, 122.1, 5.0, 1.0
15032.0, 1.0, 152.5, 102.1, 135.5, 5.0, 1.0
15033.0, 1.0, 90.9, 175.3, 46.9, 5.0, 1.0
15034.0, 1.0, 162.9, 163.5, 146.4, 5.0, 1.0
15035.0, 1.0, 206.3, 151.1, 103.3, 5.0, 1.0
15036.0, 1.0, 98.2, 137.5, 73.9, 5.0, 1.0
15037.0, 1.0, 147.6, 100.2, 122.7, 5.0, 1.0
15038.0, 1.0, 96.3, 125.4, 66.8, 5.0, 1.0
15039.0, 1.0, 97.5, 203.6, 120.4, 5.0, 1.0
15040.0, 1.0, 159.8, 76.7, 198.8, 5.0, 1.0
15041.0, 1.0, 103.2, 78.6, 191.6, 5.0, 1.0
15042.0, 1.0, 206.8, 171.4, 131.8, 5.0, 1.0
15043.0, 1.0, 189.9, 96.5, 162.1, 5.0, 1.0
15044.0, 1.0, 99.9, 85.5, 172.3, 5.0, 1.0
